Lnum	basehw	suffix	resolution	in_sanhw1
29641	viDarma	rmaH	viDarmaH	True
29657	viDitsita	tam	viDitsitam	True
29660	viDeya	yam	viDeyam	True
29660	viDeya	yaH	viDeyaH	True
29666	viDura	raH	viDuraH	True
29666	viDura	ram	viDuram	True
29672	viDUta	tam	viDUtam	True
29679	viDfta	tam	viDftam	True
29700	vinaSanam	naH	vinaSanaH	True
29704	vinASanam	naH	vinASanaH	True
29767	vinihata	taH	vinihataH	True
29771	vinaya	yaH	vinayaH	True
29773	vinIta	taH	vinItaH	True
29784	vinda	ndaH	vindaH	True
29785	vindu	nduH	vinduH	True
29786	vinDyaH	nDyA	vinDyA	True
29791	vinyasta	stam	vinyastam	True
29795	vipakza	kzaH	vipakzaH	True
29812	vipattiH	ttiH	vipattiH	True
29815	vipanna	nnaH	vipannaH	True
29825	viparIta	taH	viparItaH	True
29825	viparIta	tA	viparItA	True
29827	viparyaya	yaH	viparyayaH	True
29844	vipina	nam	vipinam	True
29847	vipula	laH	vipulaH	True
29888	vipralabDa	bDA	vipralabDA	True
29912	vipriya	yam	vipriyam	True
29915	viplava	vaH	viplavaH	True
29919	vipluta	tam	viplutam	True
29923	viPala	lA	viPalA	True
29923	viPala	lam	viPalam	True
29941	viBakta	ktaH	viBaktaH	True
29941	viBakta	ktam	viBaktam	True
29966	viBinna	nnaH	viBinnaH	True
29973	viBu	BuH	viBuH	True
29979	viBAvanam	nA	viBAvanA	True
29988	viBUzita	tam	viBUzitam	True
30009	vimata	taH	vimataH	True
30010	vimati	tiH	vimatiH	True
30022	vimala	laH	vimalaH	True
30022	vimala	lam	vimalam	True
30036	vimUQa	QaH	vimUQaH	True
30037	vimUrcCita	tam	vimUrcCitam	True
30047	vimfzwa	zwam	vimfzwam	True
30052	vimohana	naH	vimohanaH	True
30052	vimohana	nam	vimohanam	True
30052	vimohana	nam	vimohanam	True
30085	viraja	jaH	virajaH	True
30085	viraja	jA	virajA	True
30093	virakta	ktA	viraktA	True
30105	virala	lam	viralam	True
30105	virala	lam	viralam	True
30106	virasa	saH	virasaH	True
30114	virAja	jaH	virAjaH	True
30133	virAvin	RI	virAviRI	True
30134	viruta	tam	virutam	True
30134	viruta	tiH	virutiH	True
30143	virudDa	dDam	virudDam	True
30154	virUpa	paH	virUpaH	True
30154	virUpa	pA	virUpA	True
30154	virUpa	pam	virUpam	True
30155	virUpaka	kaH	virUpakaH	True
30161	virokaH	kaH	virokaH	True
30162	virocanaH	nam	virocanam	True
30168	vilakzaRa	Ram	vilakzaRam	True
30171	vilagna	gnam	vilagnam	True
30174	vilaNGita	tam	vilaNGitam	True
30187	vilambita	tam	vilambitam	True
30187	vilambita	tam	vilambitam	True
30196	vilasita	tam	vilasitam	True
30208	vileKaH	KA	vileKA	True
30226	viloqita	tam	viloqitam	True
30244	vilokita	tam	vilokitam	True
30247	viloma	maH	vilomaH	True
30247	viloma	mam	vilomam	True
30251	vilohita	taH	vilohitaH	True
30251	vilohita	tA	vilohitA	True
30255	vivakzita	tam	vivakzitam	True
30266	vivaram	raH	vivaraH	True
30267	vivarRa	rRaH	vivarRaH	True
30272	vivAsaH	vivAsakAle	vivAsakAle	True
30274	vivasana	naH	vivasanaH	True
30275	vivasvat	tI	vivasvatI	True
30285	vivikta	ktam	viviktam	True
30285	vivikta	ktA	viviktA	True
30287	viviDa	Dam	viviDam	True
30291	vivfta	tam	vivftam	True
30291	vivfta	tA	vivftA	True
30291	vivfta	tam	vivftam	True
30296	vivfkta	ktA	vivfktA	True
30319	viSaNka	NkA	viSaNkA	True
30321	viSaNkawa	wam	viSaNkawam	True
30322	viSada	daH	viSadaH	True
30325	viSalya	lyA	viSalyA	True
30327	viSasanam	naH	viSasanaH	True
30339	viSArada	daH	viSAradaH	True
30340	viSAla	laH	viSAlaH	True
30340	viSAla	lA	viSAlA	True
30342	viSiKa	KaH	viSiKaH	True
30347	viSizwa	zwaH	viSizwaH	True
30349	viSeza	zaH	viSezaH	True
30350	viSezaka	kaH	viSezakaH	True
30350	viSezaka	kam	viSezakam	True
30350	viSezaka	kaH	viSezakaH	True
30350	viSezaka	kam	viSezakam	True
30351	viSezaRa	Ram	viSezaRam	True
30354	viSezya	zyam	viSezyam	True
30357	viSudDa	dDam	viSudDam	True
30359	viSoDanam	nI, viSoDinI	viSoDanI	True
30360	viSoDya	Dyam	viSoDyam	True
30366	viSoka	kaH	viSokaH	True
30366	viSoka	kA	viSokA	True
30379	viSrabDa	bDam	viSrabDam	True
30381	viSramBaRa	Ram	viSramBaRam	True
30387	viSruta	tam	viSrutam	True
30394	viSlezaRa	Ram	viSlezaRam	True
30396	viSva	Svam	viSvam	True
30396	viSva	SvaH	viSvaH	True
30396	viSva	SvA	viSvA	True
30403	viSvaMBara	raH	viSvaMBaraH	True
30403	viSvaMBara	rA	viSvaMBarA	True
30405	viSvaha	hA	viSvahA	True
30409	viSvasta	stA	viSvastA	True
30432	vizama	maH	vizamaH	True
30432	vizama	mam	vizamam	True
30432	vizama	mam	vizamam	True
30452	vizuRa	RaH	vizuRaH	True
30505	visaMkawa	waH	visaMkawaH	True
30506	visaMkula	lam	visaMkulam	True
30519	visUritam	tA	visUritA	True
30522	visAraH	ram	visAram	True
30522	visAraH	rI	visArI	True
30532	visarjanIya	yaH	visarjanIyaH	True
30569	vismApana	naH	vismApanaH	True
30569	vismApana	nam	vismApanam	True
30580	visraMsana	nam	visraMsanam	True
30583	visrabDa	visrabDam	visrabDam	True
30589	visvara	raH	visvaraH	True
30589	visvara	ram	visvaram	True
30593	vihaMgama	maH	vihaMgamaH	True
30597	vihata	taH	vihataH	True
30603	vihasta	staH	vihastaH	True
30606	vihApita	tam	vihApitam	True
30612	vihita	tam	vihitam	True
30623	vihfta	tam	vihftam	True
30637	vIkzam	kzaH	vIkzaH	True
30637	vIkzam	kzA	vIkzA	True
30638	vIkzaRam	Ram	vIkzaRam	True
30640	vIkzya	kzyaH	vIkzyaH	True
30640	vIkzya	kzyam	vIkzyam	True
30644	vIjanaH	nam	vIjanam	True
30652	vIta	taH	vItaH	True
30652	vIta	tam	vItam	True
30655	vItiH	tiH	vItiH	True
30659	vIDra	Dram	vIDram	True
30666	vIra	raH	vIraH	True
30666	vIra	ram	vIram	True
30668	vIrataraH	ram	vIrataram	True
30670	vIravat	tI	vIravatI	True
30694	vftiMkara	raH	vftiMkaraH	True
30706	vfjana	naH	vfjanaH	True
30706	vfjana	nam	vfjanam	True
30707	vfjina	naH	vfjinaH	True
30707	vfjina	nam	vfjinam	True
30710	vftta	ttaH	vfttaH	True
30710	vftta	ttam	vfttam	True
30714	vftraH	tram	vftram	True
30718	vfdDa	dDaH	vfdDaH	True
30718	vfdDa	dDam	vfdDam	True
30727	vfnda	ndam	vfndam	True
30729	vfndAra	raH	vfndAraH	True
30730	vfndAraka	kaH	vfndArakaH	True
30735	vfSaH	SA	vfSA	True
30735	vfSaH	Sam	vfSam	True
30738	vfScikaH	kA	vfScikA	True
30738	vfScikaH	kI	vfScikI	True
30741	vfzaH	zam	vfzam	True
30743	vfzaRa	RaH	vfzaRaH	True
30747	vfzaBaH	BA	vfzaBA	True
30760	vfzya	zyaH	vfzyaH	True
30760	vfzya	zyam	vfzyam	True
30762	vfzalaH	lam	vfzalam	True
30776	vegin	nI	veginI	True
30790	veRukam	kaH	veRukaH	True
30796	vetasaH	amlaH	vetasAmlaH	True
30818	vediH	diH	vediH	True
30818	vediH	dI	vedI	True
30821	veDakaH	kam	veDakam	True
30826	veDin	nI	veDinI	True
30840	verawaH	wam	verawam	True
30842	velam	laH	velaH	True
30852	vellita	tam	vellitam	True
30857	veSanam	nI	veSanI	True
30870	vezwaH	zwam	vezwam	True
30871	vezwakaH	kam	vezwakam	True
30874	vezwita	tam	vezwitam	True
30897	vEkArika	kaH	vEkArikaH	True
30904	vEkuRWaH	RWam	vEkuRWam	True
30906	vEkfta	tam	vEkftam	True
30906	vEkfta	taH	vEkftaH	True
30912	vEKAnasa	saH	vEKAnasaH	True
30933	vERava	vaH	vERavaH	True
30933	vERava	vI	vERavI	True
30933	vERava	vam	vERavam	True
30936	vERukaH	kam	vERukam	True
30938	vEtaMsikaH	kam	vEtaMsikam	True
30942	vEtanika	kaH	vEtanikaH	True
30946	vEtAna	nam	vEtAnam	True
30947	vEtAnika	kam	vEtAnikam	True
30949	vEtAlikaH	kam	vEtAlikam	True
30953	vEdaH	dI	vEdI	True
30955	vEdarBaH	rBam	vEdarBam	True
30955	vEdarBaH	rBI	vEdarBI	True
30956	vEdala	laH	vEdalaH	True
30956	vEdala	lam	vEdalam	True
30957	vEdika	kaH	vEdikaH	True
30957	vEdika	kam	vEdikam	True
30960	vEdUrya	ryam	vEdUryam	True
30961	vEdeSika	kaH	vEdeSikaH	True
30963	vEdehaH	hAH	vEdehAH	False
30963	vEdehaH	hI	vEdehI	True
30966	vEdya	dyaH	vEdyaH	True
30967	vEdyakaH	kam	vEdyakam	True
30968	vEdyuta	tam	vEdyutam	True
30981	vEDeya	yaH	vEDeyaH	True
30986	vEnayika	kaH	vEnayikaH	True
30989	vEnASikaH	kam	vEnASikam	True
31008	vEmAnika	kaH	vEmAnikaH	True
31008	vEmAnika	kI	vEmAnikI	True
31017	vEyAkaraRa	RaH	vEyAkaraRaH	True
31019	vEyAGra	GraH	vEyAGraH	True
31034	vErAja	jaH	vErAjaH	True
31034	vErAja	jam	vErAjam	True
31036	vErAwa	waH	vErAwaH	True
31054	vEvasvataH	tam	vEvasvatam	True
31056	vEvAhika	kaH	vEvAhikaH	True
31056	vEvAhika	kam	vEvAhikam	True
31056	vEvAhika	kaH	vEvAhikaH	True
31057	vEvAhya	hyam	vEvAhyam	True
31062	vESasa	sam	vESasam	True
31065	vESAKaH	Kam	vESAKam	True
31065	vESAKaH	KI	vESAKI	True
31066	vESArada	dam	vESAradam	True
31068	vESika	kaH	vESikaH	True
31068	vESika	kam	vESikam	True
31071	vESezika	kaH	vESezikaH	True
31071	vESezika	kam	vESezikam	True
31077	vESvadeva	vam	vESvadevam	True
31077	vESvadeva	vI	vESvadevI	True
31078	vESvarUpa	pam	vESvarUpam	True
31081	vESvAnara	raH	vESvAnaraH	True
31081	vESvAnara	rI	vESvAnarI	True
31087	vEzayika	kaH	vEzayikaH	True
31088	vEzuvat	tam	vEzuvatam	True
31091	vEzwraH	zwram	vEzwram	True
31092	vEzRava	vaH	vEzRavaH	True
31092	vEzRava	vI	vEzRavI	True
31092	vEzRava	vam	vEzRavam	True
31098	vEhAyasa	sam	vEhAyasam	True
31100	vEhArya	ryam	vEhAryam	True
31133	vyagra	graH	vyagraH	True
31134	vyaNga	NgaH	vyaNgaH	True
31139	vyaNgya	Ngyam	vyaNgyam	True
31145	vyakta	ktaH	vyaktaH	True
31145	vyakta	ktam	vyaktam	True
31145	vyakta	ktam	vyaktam	True
31149	vyaYjaka	kaH	vyaYjakaH	True
31155	vyatikara	raH	vyatikaraH	True
31166	vyatirikta	ktam	vyatiriktam	True
31181	vyatyayaH	yam	vyatyayam	True
31192	vyaDaH	DA	vyaDA	True
31244	vyaya	yaH	vyayaH	True
31249	vyalIka	kaH	vyalIkaH	True
31249	vyalIka	kam	vyalIkam	True
31269	vyavasita	tam	vyavasitam	True
31273	vyavasTAnam	naH	vyavasTAnaH	True
31288	vyavahArya	ryam	vyavahAryam	True
31292	vyavAyaH	yam	vyavAyam	True
31302	vyasta	stam	vyastam	True
31302	vyasta	stam	vyastam	True
31337	vyAGraH	GrI	vyAGrI	True
31346	vyAtta	ttam	vyAttam	True
31362	vyApaka	kaH	vyApakaH	True
31362	vyApaka	kam	vyApakam	True
31367	vyApya	pyam	vyApyam	True
31399	vyAla	laH	vyAlaH	True
31410	vyAvahArika	kaH	vyAvahArikaH	True
31410	vyAvahArika	kam	vyAvahArikam	True
31437	vyAhfta	tam	vyAhftam	True
31446	vyutkrAnta	tA	vyutkrAntA	True
31467	vyuzwa	zwam	vyuzwam	True
31484	vrajaH	jam	vrajam	True
31499	vraScanaH	nam	vraScanam	True
31502	vrAtaH	tam	vrAtam	True
31504	vrAtyaH	tyA	vrAtyA	True
31517	vrEheya	yam	vrEheyam	True
31522	SaH	Sam	Sam	True
31523	SaMyu	yuH	SaMyuH	True
31524	SaMva	vaH	SaMvaH	True
31535	SakaH	kAH	SakAH	True
31537	SakawaH	waH	SakawaH	True
31541	SakalaH	lam	Sakalam	True
31546	SakunaH	nam	Sakunam	True
31574	SakvaraH	rI	SakvarI	True
31582	SaMkara	raH	SaMkaraH	True
31582	SaMkara	rI	SaMkarI	True
31588	SaNKakaH	kaH	SaNKakaH	True
31588	SaNKakaH	kam	SaNKakam	True
31593	SaciH	cI	SacI	True
31601	SaWa	WaH	SaWaH	True
31601	SaWa	Wam	SaWam	True
31607	SaRqaH	Rqam	SaRqam	True
31611	Sataka	kam	Satakam	True
31629	SadriH	driH	SadriH	True
31650	SabaraH	rI	SabarI	True
31651	Sabala	laH	SabalaH	True
31651	Sabala	lA	SabalA	True
31651	Sabala	lI	SabalI	True
31651	Sabala	lam	Sabalam	True
31655	Sabdana	nam	Sabdanam	True
31657	Sabdita	tam	Sabditam	True
31662	Samana	nam	Samanam	True
31662	Samana	naH	SamanaH	True
31664	SamanIya	yam	SamanIyam	True
31667	Samita	tA	SamitA	True
31675	Samba	mbaH	SambaH	True
31676	Sambara	raH	SambaraH	True
31676	Sambara	ram	Sambaram	True
31682	SaMBu	BuH	SaMBuH	True
31684	Saya	yaH	SayaH	True
31687	SayaTa	TaH	SayaTaH	True
31691	SayAlu	luH	SayAluH	True
31692	Sayita	tam	Sayitam	True
31695	SaraH	ram	Saram	True
31700	SaraRya	RyaH	SaraRyaH	True
31700	SaraRya	Ryam	SaraRyam	True
31714	SarAru	ruH	SarAruH	True
31720	SarIrakam	kaH	SarIrakaH	True
31732	SarDaMjaha	haH	SarDaMjahaH	True
31740	Sarya	ryaH	SaryaH	True
31744	SarvaraH	ram	Sarvaram	True
31748	SarSarIka	kaH	SarSarIkaH	True
31750	SalaH	lam	Salam	True
31754	Salalam	lI	SalalI	True
31757	SalAwu	duH	SalAquH	False
31765	Salyam	lyaH	SalyaH	True
31765	Salyam	lyA	SalyA	True
31770	SallaH	llam	Sallam	True
31771	SallakaH	kam	Sallakam	True
31773	SalvaH	SalvAH	SalSalvAH	False
31775	SavaH	vam	Savam	True
31778	SavasAnaH	nam	SavasAnam	True
31788	SazpaH	zpam	Sazpam	True
31791	Sasta	stam	Sastam	True
31791	Sasta	staH	SastaH	True
31799	Sasya	syA	SasyA	False
31801	SAkaH	kaH	SAkaH	True
31802	SAkawa	waH	SAkawaH	True
31802	SAkawa	wam	SAkawam	True
31804	SAkawika	kaH	SAkawikaH	True
31809	SAkala	laH	SAkalaH	True
31809	SAkala	lam	SAkalam	True
31817	SAkunikaH	kam	SAkunikam	True
31820	SAkuntalaH	lam	SAkuntalam	True
31826	SAkta	ktaH	SAktaH	True
31831	SAkra	kram	SAkram	True
31850	SAwyAyanam	naH	SAwyAyanaH	True
31853	SARa	RaH	SARaH	True
31853	SARa	Ram	SARam	True
31859	SAta	taH	SAtaH	True
31859	SAta	tam	SAtam	True
31871	SAtrava	vaH	SAtravaH	True
31871	SAtrava	vam	SAtravam	True
31873	SAdaH	dA	SAdA	True
31874	SAdvala	laH	SAdvalaH	True
31874	SAdvala	lam	SAdvalam	True
31880	SAnta	ntaH	SAntaH	True
31880	SAnta	ntam	SAntam	True
31880	SAnta	ntam	SAntam	True
31886	SAntika	kam	SAntikam	True
31892	SAbara	raH	SAbaraH	True
31892	SAbara	rI	SAbarI	True
31895	SAbda	bdaH	SAbdaH	True
31895	SAbda	bdI	SAbdI	True
31896	SAbdika	kaH	SAbdikaH	True
31898	SAmanaH	nam	SAmanam	True
31898	SAmanaH	nI	SAmanI	True
31910	SAmBava	vaH	SAmBavaH	True
31910	SAmBava	vam	SAmBavam	True
31918	SAra	raH	SAraH	True
31924	SArada	daH	SAradaH	True
31924	SArada	dI	SAradI	True
31924	SArada	dam	SAradam	True
31924	SArada	dA	SAradA	True
31925	SAradikaH	kam	SAradikam	True
31928	SAradvataH	tI	SAradvatI	True
31929	SAriH	riH	SAriH	True
31933	SArIra	raH	SArIraH	True
31933	SArIra	ram	SArIram	True
31933	SArIra	ram	SArIram	True
31934	SArIraka	kam	SArIrakam	True
31940	SArkara	raH	SArkaraH	True
31944	SArNga	rNgaH	SArNgaH	True
31944	SArNga	rNgam	SArNgam	True
31944	SArNga	SArNgaH	SArNgaH	True
31944	SArNga	rNgam	SArNgam	True
31949	SArvara	ram	SArvaram	True
31949	SArvara	rI	SArvarI	True
31962	SAlAkyam	kyaH	SAlAkyaH	True
31969	SAlIna	naH	SAlInaH	True
31969	SAlIna	nam	SAlInam	True
31974	SAluH	lu	SAlu	True
31975	SAlukam	kaH	SAlukaH	True
31978	SAleyam	yaH	SAleyaH	True
31978	SAleyam	yam	SAleyam	True
31978	SAleyam	yaH	SAleyaH	True
31988	SAva	vaH	SAvaH	True
31988	SAva	vam	SAvam	True
31988	SAva	vaH	SAvaH	True
31988	SAva	vam	SAvam	True
31992	SASvata	taH	SASvataH	True
31992	SASvata	tam	SASvatam	True
31992	SASvata	tam	SASvatam	True
32001	SAsana	nam	SAsanam	True
32022	Sikzita	taH	SikzitaH	True
32025	SiKaRqaH	KaRqikA	SiKaRqikA	True
32032	SiKaraH	rA	SiKarA	True
32042	SiNGARaH	Ram	SiNGARam	True
32043	SiNGARakaH	kaH	SiNGARakaH	True
32051	SiYjita	tam	SiYjitam	True
32057	Siti	tiH	SitiH	True
32059	SiTila	lam	SiTilam	True
32065	SipraH	pram	Sipram	True
32074	SimbaH	mbA	SimbA	True
32077	Siram	raH	SiraH	True
32083	Sirasya	syaH	SirasyaH	True
32087	SirIzaH	zam	SirIzam	True
32092	SiliH	liH	SiliH	True
32096	SilInDraH	nDram	SilInDram	True
32101	Sileya	yam	Sileyam	True
32105	Silpika	kam	Silpikam	True
32107	Siva	vaH	SivaH	True
32107	Siva	vO	SivO	False
32107	Siva	vam	Sivam	True
32116	SiSira	raH	SiSiraH	True
32116	SiSira	ram	SiSiram	True
32125	Sizwa	zwaH	SizwaH	True
32125	Sizwa	zwam	Sizwam	True
32134	SIkaraH	ram	SIkaram	True
32136	SIGra	Gram	SIGram	True
32136	SIGra	Gram	SIGram	True
32136	SIGra	GrA	SIGrA	True
32139	SIGriya	yaH	SIGriyaH	True
32143	SIta	taH	SItaH	True
32143	SIta	tam	SItam	True
32144	SItaka	kaH	SItakaH	True
32145	SItala	laH	SItalaH	True
32145	SItala	lam	SItalam	True
32155	SIna	naH	SInaH	True
32155	SIna	nam	SInam	True
32162	SIrRa	rRam	SIrRam	True
32166	SIrzakaH	kam	SIrzakam	True
32168	SIrzaRyaH	Ryam	SIrzaRyam	True
32171	SIlaH	lam	SIlam	True
32173	SIlita	tam	SIlitam	True
32181	SukaH	kam	Sukam	True
32182	Sukta	ktam	Suktam	True
32186	Sukra	kraH	SukraH	True
32186	Sukra	kram	Sukram	True
32188	Sukla	klaH	SuklaH	True
32188	Sukla	klam	Suklam	True
32189	Suklaka	kaH	SuklakaH	True
32194	SuNgaH	Ngam	SuNgam	True
32199	Suci	ciH	SuciH	True
32222	SudDa	dDaH	SudDaH	True
32222	SudDa	dDam	SudDam	True
32234	Sunya	nyam	Sunyam	True
32238	SuBa	BaH	SuBaH	True
32238	SuBa	Bam	SuBam	True
32240	SuBaMkara	rI	SuBaMkarI	True
32244	SuBra	BraH	SuBraH	True
32244	SuBra	Bram	SuBram	True
32254	Sulvam	lvA	SulvA	True
32254	Sulvam	lvI	SulvI	True
32257	SuSrUzaka	kaH	SuSrUzakaH	True
32264	Suzira	raH	SuziraH	True
32264	Suzira	ram	Suziram	True
32267	Suzka	zkam	Suzkam	True
32268	SuzkalaH	lI	SuzkalI	True
32270	SuzmaH	zmam	Suzmam	True
32273	SUkaH	kA	SUkA	True
32286	SUnya	nyam	SUnyam	True
32290	SUra	raH	SUraH	True
32294	SUrpaH	rpaH	SUrpaH	True
32303	SUlika	kaH	SUlikaH	True
32303	SUlika	kam	SUlikam	True
32306	SUlya	lyam	SUlyam	True
32308	SUza	zaH	SUzaH	True
32308	SUza	zam	SUzam	True
32318	SfNgAwaH	wam	SfNgAwam	True
32319	SfNgAwakaH	kam	SfNgAwakam	True
32321	SfNgAraH	ram	SfNgAram	True
32322	SfNgArakaH	kam	SfNgArakam	True
32326	SfNgikam	kA	SfNgikA	True
32340	SeKaraH	ram	SeKaram	True
32350	SevaH	vam	Sevam	True
32354	Seza	zaH	SezaH	True
32354	Seza	zam	Sezam	True
32354	Seza	zaH	SezaH	True
32354	Seza	zA	SezA	True
32354	Seza	zam	Sezam	True
32356	SEkya	kyaH	SEkyaH	True
32356	SEkya	ayasam	SEkyAyasam	True
32372	SEla	laH	SElaH	True
32372	SEla	lam	SElam	True
32379	SElUzaH	zI	SElUzI	True
32380	SElUzikaH	kI	SElUzikI	True
32381	SEleya	yaH	SEleyaH	True
32381	SEleya	yam	SEleyam	True
32381	SEleya	yI	SEleyI	True
32382	SElya	lyam	SElyam	True
32383	SEva	vaH	SEvaH	True
32383	SEva	vam	SEvam	True
32384	SEvalaH	lam	SEvalam	True
32389	SESira	raH	SESiraH	True
32404	SoWa	WaH	SoWaH	True
32406	SoRa	RaH	SoRaH	True
32406	SoRa	Ram	SoRam	True
32407	SoRita	Ram	SoRam	True
32411	SoDaka	kaH	SoDakaH	True
32411	SoDaka	kam	SoDakam	True
32412	SoDana	nam	SoDanam	True
32412	SoDana	naH	SoDanaH	True
32416	SoDya	DyaH	SoDyaH	True
32418	SoBana	naH	SoBanaH	True
32418	SoBana	nA	SoBanA	True
32418	SoBana	nam	SoBanam	True
32427	SozaRa	RaH	SozaRaH	True
32427	SozaRa	Ram	SozaRam	True
32445	SOwIra	raH	SOwIraH	True
32445	SOwIra	ram	SOwIram	True
32450	SORqikaH	kI	SORqikI	True
32450	SORqikaH	nI	SORqinI	True
32453	SORqira	ram	SORqiram	True
32456	SOdra	draH	SOdraH	True
32460	SOBaH	Bam	SOBam	True
32471	SOva	vam	SOvam	True
32472	SOvana	nam	SOvanam	True
32476	SOzkalaH	lam	SOzkalam	True
32490	SyAna	nam	SyAnam	True
32491	SyAma	maH	SyAmaH	True
32491	SyAma	mam	SyAmam	True
32492	SyAmakaH	kam	SyAmakam	True
32493	SyAmala	laH	SyAmalaH	True
32493	SyAmala	lA	SyAmalA	True
32504	SyAva	vaH	SyAvaH	True
32504	SyAva	vA	SyAvA	True
32505	Syeta	taH	SyetaH	True
32523	SradDAlu	luH	SradDAluH	True
32529	SrapaRam	RaH	SrapaRaH	True
32530	Srapita	tam	Srapitam	True
32530	Srapita	tA	SrapitA	True
32533	SramaRa	RaH	SramaRaH	True
32533	SramaRa	RA	SramaRA	True
32533	SramaRa	RI	SramaRI	True
32533	SramaRa	Ram	SramaRam	True
32539	SravaRaH	RaH	SravaRaH	True
32539	SravaRaH	RA	SravaRA	True
32539	SravaRaH	Ram	SravaRam	True
32547	SrARa	Ram	SrARam	True
32549	SrAdDa	dDam	SrAdDam	True
32550	SrAdDika	kaH	SrAdDikaH	True
32550	SrAdDika	kam	SrAdDikam	True
32553	SrAnta	taH	SrAntaH	True
32559	SrAvaRa	RaH	SrAvaRaH	True
32559	SrAvaRa	Ram	SrAvaRam	True
32560	SrAvaRika	kaH	SrAvaRikaH	True
32562	SrAvita	tam	SrAvitam	True
32577	Sruta	tam	Srutam	True
32594	SrezWa	zWaH	SrezWaH	True
32594	SrezWa	zWam	SrezWam	True
32599	SroRa	RaH	SroRaH	True
32605	Srotriya	yaH	SrotriyaH	True
32606	SrOta	tam	SrOtam	True
32610	SlakzRaka	kam	SlakzRakam	True
32664	SvaSuraH	rO	SvaSurO	True
32669	SvasanaH	nam	Svasanam	True
32671	Svasita	tam	Svasitam	True
32675	Svastana	nam	Svastanam	True
32682	SvApada	daH	SvApadaH	True
32687	Svita	tam	Svitam	True
32693	Sveta	taH	SvetaH	True
32693	Sveta	tam	Svetam	True
32694	SvetakaH	kam	Svetakam	True
32702	za	zaH	zaH	True
32704	zaRqaH	RqaH	zaRqaH	True
32704	zaRqaH	Rqam	zaRqam	True
32709	zawka	kaH	zawkaH	True
32709	zawka	kam	zawkam	True
32712	zazwika	kaH	zazwikaH	True
32712	zazwika	kA	zazwikA	True
32742	sa	sA	sA	True
32742	sa	sam	sam	True
32750	saMyata	taH	saMyataH	True
32755	saMyamanam	naH	saMyamanaH	True
32755	saMyamanam	nI	saMyamanI	True
32756	saMyamita	tam	saMyamitam	True
32760	saMyAnaH	nam	saMyAnam	True
32764	saMyukta	tam	saMyuktam	True
32766	saMyuj	jA	saMyujA	False
32832	saMvalgita	tam	saMvalgitam	True
32855	saMvidita	tam	saMviditam	True
32877	saMvaraH	ram	saMvaram	True
32880	saMvfta	tam	saMvftam	True
32885	saMvartakaH	kam	saMvartakam	True
32889	saMvftta	ttaH	saMvfttaH	True
32915	saMSayita	tam	saMSayitam	True
32928	saMSrita	taH	saMSritaH	True
32935	saMSlizwa	zwaH	saMSlizwaH	True
32935	saMSlizwa	zwam	saMSlizwam	True
32966	saMsfzwa	zwam	saMsfzwam	True
32983	saMskfta	taH	saMskftaH	True
32983	saMskfta	tam	saMskftam	True
32992	saMstavAna	naH	saMstavAnaH	True
33002	saMsTa	sTaH	saMsTaH	True
33006	saMsTApanam	nA	saMsTApanA	True
33008	saMsTita	tam	saMsTitam	True
33050	sakawa	waH	sakawaH	True
33051	sakaRwaka	kaH	sakaRwakaH	True
33058	sakala	lam	sakalam	True
33059	sakalpa	lpaH	sakalpaH	True
33061	sakAma	mam	sakAmam	True
33063	sakAla	lam	sakAlam	True
33064	sakASa	SaH	sakASaH	True
33067	sakula	laH	sakulaH	True
33072	sakEtava	vaH	sakEtavaH	True
33073	sakopa	pam	sakopam	True
33087	saKyam	saKyaH	saKyaH	True
33089	sagaRa	RaH	sagaRaH	True
33091	saganDa	nDaH	saganDaH	True
33092	sagara	raH	sagaraH	True
33095	sagotra	traH	sagotraH	True
33095	sagotra	tam	sagotram	True
33099	saMkawa	wam	saMkawam	True
33108	saMkalita	tA	saMkalitA	True
33108	saMkalita	tam	saMkalitam	True
33115	saMkASa	SaH	saMkASaH	True
33119	saMkocaH	cam	saMkocam	True
33120	saMkocanam	nI	saMkocanI	True
33121	saMkula	lam	saMkulam	True
33125	saMkarzaRam	RaH	saMkarzaRaH	True
33131	saMkIrRa	rRaH	saMkIrRaH	True
33131	saMkIrRa	rRam	saMkIrRam	True
33131	saMkIrRa	rRA	saMkIrRA	True
33146	saMkrandanaH	nam	saMkrandanam	True
33148	saMkramaH	maH	saMkramaH	True
33148	saMkramaH	mam	saMkramam	True
33149	saMkramaRam	kA	saMkramaRikA	False
33150	saMkrAnta	tam	saMkrAntam	True
33174	saMKyAta	tam	saMKyAtam	True
33174	saMKyAta	tA	saMKyAtA	True
33182	saMgata	tam	saMgatam	True
33186	saMgamanam	naH	saMgamanaH	True
33187	saMgaraH	ram	saMgaram	True
33197	saMgIta	tam	saMgItam	True
33204	saMgrahaRam	RI	saMgrahaRI	True
33215	saMGawwaH	wwA	saMGawwA	True
33224	saMGuzwa	zwaH	saMGuzwaH	True
33226	saMGarzaH	rzA	saMGarzA	True
33230	sacakita	tam	sacakitam	True
33231	sacarAcara	ram	sacarAcaram	True
33243	sajana	naH	sajanaH	True
33247	sajAta	taH	sajAtaH	True
33254	sajjanam	naH	sajjanaH	True
33254	sajjanam	nA	sajjanA	True
33267	saMcaraRam	RI	saMcaraRI	False
33269	saMcAraka	kaH	saMcArakaH	True
33304	saMjanana	nam	saMjananam	True
