Lnum	basehw	suffix	resolution
30640	vIkzya	kzyam	vIkzyam
30644	vIjanaH	nam	vIjanam
30652	vIta	taH	vItaH
30652	vIta	tam	vItam
30655	vItiH	tiH	vItiH
30659	vIDra	Dram	vIDram
30666	vIra	raH	vIraH
30666	vIra	ram	vIram
30668	vIrataraH	ram	vIrataram
30670	vIravat	tI	vIravatI
30694	vftiMkara	raH	vftiMkaraH
30706	vfjana	naH	vfjanaH
30706	vfjana	nam	vfjanam
30707	vfjina	naH	vfjinaH
30707	vfjina	nam	vfjinam
30710	vftta	ttaH	vfttaH
30710	vftta	ttam	vfttam
30714	vftraH	tram	vftram
30718	vfdDa	dDaH	vfdDaH
30718	vfdDa	dDam	vfdDam
30727	vfnda	ndam	vfndam
30729	vfndAra	raH	vfndAraH
30730	vfndAraka	kaH	vfndArakaH
30735	vfSaH	SA	vfSA
30735	vfSaH	Sam	vfSam
30738	vfScikaH	kA	vfScikA
30738	vfScikaH	kI	vfScikI
30741	vfzaH	zam	vfzam
30743	vfzaRa	RaH	vfzaRaH
30747	vfzaBaH	BA	vfzaBA
30760	vfzya	zyaH	vfzyaH
30760	vfzya	zyam	vfzyam
30762	vfzalaH	lam	vfzalam
30776	vegin	nI	veginI
30790	veRukam	kaH	veRukaH
30796	vetasaH	amlaH	vetasAmlaH
30818	vediH	diH	vediH
30818	vediH	dI	vedI
30821	veDakaH	kam	veDakam
30826	veDin	nI	veDinI
30840	verawaH	wam	verawam
30842	velam	laH	velaH
30852	vellita	tam	vellitam
30857	veSanam	nI	veSanI
30870	vezwaH	zwam	vezwam
30871	vezwakaH	kam	vezwakam
30874	vezwita	tam	vezwitam
30897	vEkArika	kaH	vEkArikaH
30904	vEkuRWaH	RWam	vEkuRWam
30906	vEkfta	tam	vEkftam
30906	vEkfta	taH	vEkftaH
30912	vEKAnasa	saH	vEKAnasaH
30933	vERava	vaH	vERavaH
30933	vERava	vI	vERavI
30933	vERava	vam	vERavam
30936	vERukaH	kam	vERukam
30938	vEtaMsikaH	kam	vEtaMsikam
30942	vEtanika	kaH	vEtanikaH
30946	vEtAna	nam	vEtAnam
30947	vEtAnika	kam	vEtAnikam
30949	vEtAlikaH	kam	vEtAlikam
30953	vEdaH	dI	vEdI
30955	vEdarBaH	rBam	vEdarBam
30955	vEdarBaH	rBI	vEdarBI
30956	vEdala	laH	vEdalaH
30956	vEdala	lam	vEdalam
30957	vEdika	kaH	vEdikaH
30957	vEdika	kam	vEdikam
30960	vEdUrya	ryam	vEdUryam
30961	vEdeSika	kaH	vEdeSikaH
30963	vEdehaH	hAH	vEdehAH
30963	vEdehaH	hI	vEdehI
30966	vEdya	dyaH	vEdyaH
30967	vEdyakaH	kam	vEdyakam
30968	vEdyuta	tam	vEdyutam
30981	vEDeya	yaH	vEDeyaH
30986	vEnayika	kaH	vEnayikaH
30989	vEnASikaH	kam	vEnASikam
31008	vEmAnika	kaH	vEmAnikaH
31008	vEmAnika	kI	vEmAnikI
31017	vEyAkaraRa	RaH	vEyAkaraRaH
31019	vEyAGra	GraH	vEyAGraH
31034	vErAja	jaH	vErAjaH
31034	vErAja	jam	vErAjam
31036	vErAwa	waH	vErAwaH
31054	vEvasvataH	tam	vEvasvatam
31056	vEvAhika	kaH	vEvAhikaH
31056	vEvAhika	kam	vEvAhikam
31056	vEvAhika	kaH	vEvAhikaH
31057	vEvAhya	hyam	vEvAhyam
31062	vESasa	sam	vESasam
31065	vESAKaH	Kam	vESAKam
31065	vESAKaH	KI	vESAKI
31066	vESArada	dam	vESAradam
31068	vESika	kaH	vESikaH
31068	vESika	kam	vESikam
31071	vESezika	kaH	vESezikaH
31071	vESezika	kam	vESezikam
31077	vESvadeva	vam	vESvadevam
31077	vESvadeva	vI	vESvadevI
31078	vESvarUpa	pam	vESvarUpam
31081	vESvAnara	raH	vESvAnaraH
31081	vESvAnara	rI	vESvAnarI
31087	vEzayika	kaH	vEzayikaH
31088	vEzuvat	tam	vEzuvatam
31091	vEzwraH	zwram	vEzwram
31092	vEzRava	vaH	vEzRavaH
31092	vEzRava	vI	vEzRavI
31092	vEzRava	vam	vEzRavam
31098	vEhAyasa	sam	vEhAyasam
31100	vEhArya	ryam	vEhAryam
31133	vyagra	graH	vyagraH
31134	vyaNga	NgaH	vyaNgaH
31139	vyaNgya	Ngyam	vyaNgyam
31145	vyakta	ktaH	vyaktaH
31145	vyakta	ktam	vyaktam
31145	vyakta	ktam	vyaktam
31149	vyaYjaka	kaH	vyaYjakaH
31155	vyatikara	raH	vyatikaraH
31166	vyatirikta	ktam	vyatiriktam
31181	vyatyayaH	yam	vyatyayam
31192	vyaDaH	DA	vyaDA
31244	vyaya	yaH	vyayaH
31249	vyalIka	kaH	vyalIkaH
31249	vyalIka	kam	vyalIkam
31269	vyavasita	tam	vyavasitam
31273	vyavasTAnam	naH	vyavasTAnaH
31288	vyavahArya	ryam	vyavahAryam
31292	vyavAyaH	yam	vyavAyam
31302	vyasta	stam	vyastam
31302	vyasta	stam	vyastam
31337	vyAGraH	GrI	vyAGrI
31346	vyAtta	ttam	vyAttam
31362	vyApaka	kaH	vyApakaH
31362	vyApaka	kam	vyApakam
31367	vyApya	pyam	vyApyam
31399	vyAla	laH	vyAlaH
31410	vyAvahArika	kaH	vyAvahArikaH
31410	vyAvahArika	kam	vyAvahArikam
31437	vyAhfta	tam	vyAhftam
31446	vyutkrAnta	tA	vyutkrAntA
31467	vyuzwa	zwam	vyuzwam
31484	vrajaH	jam	vrajam
31499	vraScanaH	nam	vraScanam
31502	vrAtaH	tam	vrAtam
31504	vrAtyaH	tyA	vrAtyA
31517	vrEheya	yam	vrEheyam
31522	SaH	Sam	Sam
31523	SaMyu	yuH	SaMyuH
31524	SaMva	vaH	SaMvaH
31535	SakaH	kAH	SakAH
31537	SakawaH	waH	SakawaH
31541	SakalaH	lam	Sakalam
31546	SakunaH	nam	Sakunam
31574	SakvaraH	rI	SakvarI
31582	SaMkara	raH	SaMkaraH
31582	SaMkara	rI	SaMkarI
31588	SaNKakaH	kaH	SaNKakaH
31588	SaNKakaH	kam	SaNKakam
31593	SaciH	cI	SacI
31601	SaWa	WaH	SaWaH
31601	SaWa	Wam	SaWam
31607	SaRqaH	Rqam	SaRqam
31611	Sataka	kam	Satakam
31629	SadriH	driH	SadriH
31650	SabaraH	rI	SabarI
31651	Sabala	laH	SabalaH
31651	Sabala	lA	SabalA
31651	Sabala	lI	SabalI
31651	Sabala	lam	Sabalam
31655	Sabdana	nam	Sabdanam
31657	Sabdita	tam	Sabditam
31662	Samana	nam	Samanam
31662	Samana	naH	SamanaH
31664	SamanIya	yam	SamanIyam
31667	Samita	tA	SamitA
31675	Samba	mbaH	SambaH
31676	Sambara	raH	SambaraH
31676	Sambara	ram	Sambaram
31682	SaMBu	BuH	SaMBuH
31684	Saya	yaH	SayaH
31687	SayaTa	TaH	SayaTaH
31691	SayAlu	luH	SayAluH
31692	Sayita	tam	Sayitam
31695	SaraH	ram	Saram
31700	SaraRya	RyaH	SaraRyaH
31700	SaraRya	Ryam	SaraRyam
31714	SarAru	ruH	SarAruH
31720	SarIrakam	kaH	SarIrakaH
31732	SarDaMjaha	haH	SarDaMjahaH
31740	Sarya	ryaH	SaryaH
31744	SarvaraH	ram	Sarvaram
31748	SarSarIka	kaH	SarSarIkaH
31750	SalaH	lam	Salam
31754	Salalam	lI	SalalI
31757	SalAwu	duH	SalAduH
31765	Salyam	lyaH	SalyaH
31765	Salyam	lyA	SalyA
31770	SallaH	llam	Sallam
31771	SallakaH	kam	Sallakam
31773	SalvaH	SalvAH	SalSalvAH
31775	SavaH	vam	Savam
31778	SavasAnaH	nam	SavasAnam
31788	SazpaH	zpam	Sazpam
31791	Sasta	stam	Sastam
31791	Sasta	staH	SastaH
31799	Sasya	syA	SasyA
31801	SAkaH	kaH	SAkaH
31802	SAkawa	waH	SAkawaH
31802	SAkawa	wam	SAkawam
31804	SAkawika	kaH	SAkawikaH
31809	SAkala	laH	SAkalaH
31809	SAkala	lam	SAkalam
31817	SAkunikaH	kam	SAkunikam
31820	SAkuntalaH	lam	SAkuntalam
31826	SAkta	ktaH	SAktaH
31831	SAkra	kram	SAkram
31850	SAwyAyanam	naH	SAwyAyanaH
31853	SARa	RaH	SARaH
31853	SARa	Ram	SARam
31859	SAta	taH	SAtaH
31859	SAta	tam	SAtam
31871	SAtrava	vaH	SAtravaH
31871	SAtrava	vam	SAtravam
31873	SAdaH	dA	SAdA
31874	SAdvala	laH	SAdvalaH
31874	SAdvala	lam	SAdvalam
31880	SAnta	ntaH	SAntaH
31880	SAnta	ntam	SAntam
31880	SAnta	ntam	SAntam
31886	SAntika	kam	SAntikam
31892	SAbara	raH	SAbaraH
31892	SAbara	rI	SAbarI
31895	SAbda	bdaH	SAbdaH
31895	SAbda	bdI	SAbdI
31896	SAbdika	kaH	SAbdikaH
31898	SAmanaH	nam	SAmanam
31898	SAmanaH	nI	SAmanI
31910	SAmBava	vaH	SAmBavaH
31910	SAmBava	vam	SAmBavam
31918	SAra	raH	SAraH
31924	SArada	daH	SAradaH
31924	SArada	dI	SAradI
31924	SArada	dam	SAradam
31924	SArada	dA	SAradA
31925	SAradikaH	kam	SAradikam
31928	SAradvataH	tI	SAradvatI
31929	SAriH	riH	SAriH
31933	SArIra	raH	SArIraH
31933	SArIra	ram	SArIram
31933	SArIra	ram	SArIram
31934	SArIraka	kam	SArIrakam
31940	SArkara	raH	SArkaraH
31944	SArNga	rNgaH	SArNgaH
31944	SArNga	rNgam	SArNgam
31944	SArNga	SArNgaH	SArNgaH
31944	SArNga	rNgam	SArNgam
31949	SArvara	ram	SArvaram
31949	SArvara	rI	SArvarI
31962	SAlAkyam	kyaH	SAlAkyaH
31969	SAlIna	naH	SAlInaH
31969	SAlIna	nam	SAlInam
31974	SAluH	lu	SAlu
31975	SAlukam	kaH	SAlukaH
31978	SAleyam	yaH	SAleyaH
31978	SAleyam	yam	SAleyam
31978	SAleyam	yaH	SAleyaH
31988	SAva	vaH	SAvaH
31988	SAva	vam	SAvam
31988	SAva	vaH	SAvaH
31988	SAva	vam	SAvam
31992	SASvata	taH	SASvataH
31992	SASvata	tam	SASvatam
31992	SASvata	tam	SASvatam
32001	SAsana	nam	SAsanam
32022	Sikzita	taH	SikzitaH
32025	SiKaRqaH	KaRqikA	SiKaRqikA
32032	SiKaraH	rA	SiKarA
32042	SiNGARaH	Ram	SiNGARam
32043	SiNGARakaH	kaH	SiNGARakaH
32051	SiYjita	tam	SiYjitam
32057	Siti	tiH	SitiH
32059	SiTila	lam	SiTilam
32065	SipraH	pram	Sipram
32074	SimbaH	mbA	SimbA
32077	Siram	raH	SiraH
32083	Sirasya	syaH	SirasyaH
32087	SirIzaH	zam	SirIzam
32092	SiliH	liH	SiliH
32096	SilInDraH	nDram	SilInDram
32101	Sileya	yam	Sileyam
32105	Silpika	kam	Silpikam
32107	Siva	vaH	SivaH
32107	Siva	vO	SivO
32107	Siva	vam	Sivam
32116	SiSira	raH	SiSiraH
32116	SiSira	ram	SiSiram
32125	Sizwa	zwaH	SizwaH
32125	Sizwa	zwam	Sizwam
32134	SIkaraH	ram	SIkaram
32136	SIGra	Gram	SIGram
32136	SIGra	Gram	SIGram
32136	SIGra	GrA	SIGrA
32139	SIGriya	yaH	SIGriyaH
32143	SIta	taH	SItaH
32143	SIta	tam	SItam
32144	SItaka	kaH	SItakaH
32145	SItala	laH	SItalaH
32145	SItala	lam	SItalam
32155	SIna	naH	SInaH
32155	SIna	nam	SInam
32162	SIrRa	rRam	SIrRam
32166	SIrzakaH	kam	SIrzakam
32168	SIrzaRyaH	Ryam	SIrzaRyam
32171	SIlaH	lam	SIlam
32173	SIlita	tam	SIlitam
32181	SukaH	kam	Sukam
32182	Sukta	ktam	Suktam
32186	Sukra	kraH	SukraH
32186	Sukra	kram	Sukram
32188	Sukla	klaH	SuklaH
32188	Sukla	klam	Suklam
32189	Suklaka	kaH	SuklakaH
32194	SuNgaH	Ngam	SuNgam
32199	Suci	ciH	SuciH
32222	SudDa	dDaH	SudDaH
32222	SudDa	dDam	SudDam
32234	Sunya	nyam	Sunyam
32238	SuBa	BaH	SuBaH
32238	SuBa	Bam	SuBam
32240	SuBaMkara	rI	SuBaMkarI
32244	SuBra	BraH	SuBraH
32244	SuBra	Bram	SuBram
32254	Sulvam	lvA	SulvA
32254	Sulvam	lvI	SulvI
32257	SuSrUzaka	kaH	SuSrUzakaH
32264	Suzira	raH	SuziraH
32264	Suzira	ram	Suziram
32267	Suzka	zkam	Suzkam
32268	SuzkalaH	lI	SuzkalI
32270	SuzmaH	zmam	Suzmam
32273	SUkaH	kA	SUkA
32286	SUnya	nyam	SUnyam
32290	SUra	raH	SUraH
32294	SUrpaH	rpaH	SUrpaH
32303	SUlika	kaH	SUlikaH
32303	SUlika	kam	SUlikam
32306	SUlya	lyam	SUlyam
32308	SUza	zaH	SUzaH
32308	SUza	zam	SUzam
32318	SfNgAwaH	wam	SfNgAwam
32319	SfNgAwakaH	kam	SfNgAwakam
32321	SfNgAraH	ram	SfNgAram
32322	SfNgArakaH	kam	SfNgArakam
32326	SfNgikam	kA	SfNgikA
32340	SeKaraH	ram	SeKaram
32350	SevaH	vam	Sevam
32354	Seza	zaH	SezaH
32354	Seza	zam	Sezam
32354	Seza	zaH	SezaH
32354	Seza	zA	SezA
32354	Seza	zam	Sezam
32356	SEkya	kyaH	SEkyaH
32356	SEkya	ayasam	SEkyAyasam
32372	SEla	laH	SElaH
32372	SEla	lam	SElam
32379	SElUzaH	zI	SElUzI
32380	SElUzikaH	kI	SElUzikI
32381	SEleya	yaH	SEleyaH
32381	SEleya	yam	SEleyam
32381	SEleya	yI	SEleyI
32382	SElya	lyam	SElyam
32383	SEva	vaH	SEvaH
32383	SEva	vam	SEvam
32384	SEvalaH	lam	SEvalam
32389	SESira	raH	SESiraH
32404	SoWa	WaH	SoWaH
32406	SoRa	RaH	SoRaH
32406	SoRa	Ram	SoRam
32407	SoRita	Ram	SoRam
32411	SoDaka	kaH	SoDakaH
32411	SoDaka	kam	SoDakam
32412	SoDana	nam	SoDanam
32412	SoDana	naH	SoDanaH
32416	SoDya	DyaH	SoDyaH
32418	SoBana	naH	SoBanaH
32418	SoBana	nA	SoBanA
32418	SoBana	nam	SoBanam
32427	SozaRa	RaH	SozaRaH
32427	SozaRa	Ram	SozaRam
32445	SOwIra	raH	SOwIraH
32445	SOwIra	ram	SOwIram
32450	SORqikaH	kI	SORqikI
32450	SORqikaH	nI	SORqikanI
32453	SORqira	ram	SORqiram
32456	SOdra	draH	SOdraH
32460	SOBaH	Bam	SOBam
32471	SOva	vam	SOvam
32472	SOvana	nam	SOvanam
32476	SOzkalaH	lam	SOzkalam
32490	SyAna	nam	SyAnam
32491	SyAma	maH	SyAmaH
32491	SyAma	mam	SyAmam
32492	SyAmakaH	kam	SyAmakam
32493	SyAmala	laH	SyAmalaH
32493	SyAmala	lA	SyAmalA
32504	SyAva	vaH	SyAvaH
32504	SyAva	vA	SyAvA
32505	Syeta	taH	SyetaH
32523	SradDAlu	luH	SradDAluH
32529	SrapaRam	RaH	SrapaRaH
32530	Srapita	tam	Srapitam
32530	Srapita	tA	SrapitA
32533	SramaRa	RaH	SramaRaH
32533	SramaRa	RA	SramaRA
32533	SramaRa	RI	SramaRI
32533	SramaRa	Ram	SramaRam
32539	SravaRaH	RaH	SravaRaH
32539	SravaRaH	RA	SravaRA
32539	SravaRaH	Ram	SravaRam
32547	SrARa	Ram	SrARam
32549	SrAdDa	dDam	SrAdDam
32550	SrAdDika	kaH	SrAdDikaH
32550	SrAdDika	kam	SrAdDikam
32553	SrAnta	taH	SrAntaH
32559	SrAvaRa	RaH	SrAvaRaH
32559	SrAvaRa	Ram	SrAvaRam
32560	SrAvaRika	kaH	SrAvaRikaH
32562	SrAvita	tam	SrAvitam
32577	Sruta	tam	Srutam
32594	SrezWa	zWaH	SrezWaH
32594	SrezWa	zWam	SrezWam
32599	SroRa	RaH	SroRaH
32605	Srotriya	yaH	SrotriyaH
32606	SrOta	tam	SrOtam
32610	SlakzRaka	kam	SlakzRakam
32664	SvaSuraH	rO	SvaSurO
32669	SvasanaH	nam	Svasanam
32671	Svasita	tam	Svasitam
32675	Svastana	nam	Svastanam
32682	SvApada	daH	SvApadaH
32687	Svita	tam	Svitam
32693	Sveta	taH	SvetaH
32693	Sveta	tam	Svetam
32694	SvetakaH	kam	Svetakam
32702	za	zaH	zaH
32704	zaRqaH	RqaH	zaRqaH
32704	zaRqaH	Rqam	zaRqam
32709	zawka	kaH	zawkaH
32709	zawka	kam	zawkam
32712	zazwika	kaH	zazwikaH
32712	zazwika	kA	zazwikA
32742	sa	sA	sA
32742	sa	sam	sam
32750	saMyata	taH	saMyataH
32755	saMyamanam	naH	saMyamanaH
32755	saMyamanam	nI	saMyamanI
32756	saMyamita	tam	saMyamitam
32760	saMyAnaH	nam	saMyAnam
32764	saMyukta	tam	saMyuktam
32766	saMyuj	jA	saMyujA
32832	saMvalgita	tam	saMvalgitam
32855	saMvidita	tam	saMviditam
32877	saMvaraH	ram	saMvaram
32880	saMvfta	tam	saMvftam
32885	saMvartakaH	kam	saMvartakam
32889	saMvftta	ttaH	saMvfttaH
32915	saMSayita	tam	saMSayitam
32928	saMSrita	taH	saMSritaH
32935	saMSlizwa	zwaH	saMSlizwaH
32935	saMSlizwa	zwam	saMSlizwam
32966	saMsfzwa	zwam	saMsfzwam
32983	saMskfta	taH	saMskftaH
32983	saMskfta	tam	saMskftam
32992	saMstavAna	naH	saMstavAnaH
33002	saMsTa	sTaH	saMsTaH
33006	saMsTApanam	nA	saMsTApanA
33008	saMsTita	tam	saMsTitam
33050	sakawa	waH	sakawaH
33051	sakaRwaka	kaH	sakaRwakaH
33058	sakala	lam	sakalam
33059	sakalpa	lpaH	sakalpaH
33061	sakAma	mam	sakAmam
33063	sakAla	lam	sakAlam
33064	sakASa	SaH	sakASaH
33067	sakula	laH	sakulaH
33072	sakEtava	vaH	sakEtavaH
33073	sakopa	pam	sakopam
33087	saKyam	saKyaH	saKyaH
33089	sagaRa	RaH	sagaRaH
33091	saganDa	nDaH	saganDaH
33092	sagara	raH	sagaraH
33095	sagotra	traH	sagotraH
33095	sagotra	tam	sagotram
33099	saMkawa	wam	saMkawam
33108	saMkalita	tA	saMkalitA
33108	saMkalita	tam	saMkalitam
33115	saMkASa	SaH	saMkASaH
33119	saMkocaH	cam	saMkocam
33120	saMkocanam	nI	saMkocanI
33121	saMkula	lam	saMkulam
33125	saMkarzaRam	RaH	saMkarzaRaH
33131	saMkIrRa	rRaH	saMkIrRaH
33131	saMkIrRa	rRam	saMkIrRam
33131	saMkIrRa	rRA	saMkIrRA
33146	saMkrandanaH	nam	saMkrandanam
33148	saMkramaH	maH	saMkramaH
33148	saMkramaH	mam	saMkramam
33149	saMkramaRam	kA	saMkramaRikA
33150	saMkrAnta	tam	saMkrAntam
33174	saMKyAta	tam	saMKyAtam
33174	saMKyAta	tA	saMKyAtA
33182	saMgata	tam	saMgatam
33186	saMgamanam	naH	saMgamanaH
33187	saMgaraH	ram	saMgaram
33197	saMgIta	tam	saMgItam
33204	saMgrahaRam	RI	saMgrahaRI
33215	saMGawwaH	wwA	saMGawwA
33224	saMGuzwa	zwaH	saMGuzwaH
33226	saMGarzaH	rzA	saMGarzA
33230	sacakita	tam	sacakitam
33231	sacarAcara	ram	sacarAcaram
33243	sajana	naH	sajanaH
33247	sajAta	taH	sajAtaH
33254	sajjanam	naH	sajjanaH
33254	sajjanam	nA	sajjanA
33267	saMcaraRam	RI	saMcaraRI
33269	saMcAraka	kaH	saMcArakaH
33304	saMjanana	nam	saMjananam
33315	saMjIvanam	nI	saMjIvanI
33317	saMjYa	jYam	saMjYam
33353	satata	tam	satatam
33377	sattvavat	tI	sattvavatI
33378	satya	tyaH	satyaH
33378	satya	tyam	satyam
33378	satya	tyam	satyam
33379	satyaka	kam	satyakam
33381	satyavat	tI	satyavatI
33387	satra	tram	satram
33391	satvara	ram	satvaram
33392	saTUtkAra	raH	saTUtkAraH
33400	sadaya	yam	sadayam
33405	sadAtana	naH	sadAtanaH
33427	sanaH	nam	sanam
33435	sanAtana	taH	sanAtanataH
33435	sanAtana	nI	sanAtanI
33436	sanATa	TA	sanATA
33439	sanABi	BiH	sanABiH
33450	sanIqa	nIqaH	sanIqaH
33450	sanIqa	qam	sanIqam
33456	saMtata	tam	saMtatam
33463	saMtapta	ptam	saMtaptam
33465	saMtApana	naH	saMtApanaH
33465	saMtApana	nam	saMtApanam
33494	saMdazwa	zwam	saMdazwam
33498	saMdAnam	naH	saMdAnaH
33507	saMdizwa	zwaH	saMdizwaH
33507	saMdizwa	zwam	saMdizwam
33511	saMdigDa	gDam	saMdigDam
33515	saMdehya	hyaH	saMdehyaH
33518	saMdIpana	naH	saMdIpanaH
33518	saMdIpana	nam	saMdIpanam
33518	saMdIpana	nI	saMdIpanI
33547	saMDita	tam	saMDitam
33559	sanna	nnaH	sannaH
33559	sanna	nnam	sannam
33560	sannaka	kaH	sannakaH
33574	saMnikfzwa	zwam	saMnikfzwam
33608	saMnihita	tam	saMnihitam
33617	sapakza	kzaH	sapakzaH
33619	sapatna	tnaH	sapatnaH
33642	saptaka	kam	saptakam
33642	saptaka	kI	saptakI
33645	saptama	mI	saptamI
33669	sabanDu	nDuH	sabanDuH
33684	saBya	ByaH	saByaH
33688	sama	maH	samaH
33688	sama	mam	samam
33688	sama	mam	samam
33690	samakza	kzam	samakzam
33695	samajaH	jam	samajam
33697	samaYjasa	sam	samaYjasam
33700	samatikrAnta	ntam	samatikrAntam
33704	samaDika	kam	samaDikam
33714	samanta	ntaH	samantaH
33715	samanyu	nyuH	samanyuH
33719	samaBidruta	tam	samaBidrutam
33735	samarTa	rTaH	samarTaH
33735	samarTa	rTam	samarTam
33743	samaryAda	daH	samaryAdaH
33743	samaryAda	dam	samaryAdam
33745	samala	lam	samalam
33788	samAgata	tA	samAgatA
33788	samAgata	tam	samAgatam
33817	samAna	naH	samAnaH
33817	samAna	nam	samAnam
33830	samAptika	kaH	samAptikaH
33834	samApanna	nnam	samApannam
33873	samAlambin	nI	samAlambinI
33898	samASrita	taH	samASritaH
33924	samAhita	taH	samAhitaH
33924	samAhita	tam	samAhitam
33954	samIkzaH	kzam	samIkzam
33962	samIcIna	nam	samIcInam
33966	samIpa	pam	samIpam
33971	samIraRaH	Ram	samIraRam
33976	samIhita	tam	samIhitam
33994	samujJita	tam	samujJitam
34014	samutpiYja	jaH	samutpiYjaH
34014	samutpiYja	laH	samutpiYjalaH
34014	samutpiYja	lakaH	samutpiYjalakaH
34024	samudayaH	yam	samudayam
34037	samudga	dgaH	samudgaH
34054	samudra	draH	samudraH
34054	samudra	drA	samudrA
34115	saMpaH	pA	saMpA
34128	saMpanna	nnaH	saMpannaH
34128	saMpanna	nnam	saMpannam
34135	saMpAka	kaH	saMpAkaH
34141	saMpIqaH	qA	saMpIqA
34236	saMbadDa	dDam	saMbadDam
34237	saMbanDa	nDaH	saMbanDaH
34238	saMbanDaka	kaH	saMbanDakaH
34238	saMbanDaka	kam	saMbanDakam
34239	saMbanDin	SabdaH	saMbanDiSabdaH
34240	saMbaraH	ram	saMbaram
34241	saMbalaH	lam	saMbalam
34243	saMbADa	DaH	saMbADaH
34245	saMbADanam	nA	saMbADanA
34247	saMbudDa	dDaH	saMbudDaH
34256	saMBagna	gnaH	saMBagnaH
34263	saMBAzita	tam	saMBAzitam
34265	saMBinna	nnaH	saMBinnaH
34281	saMBAvita	tam	saMBAvitam
34282	saMBAvya	vyam	saMBAvyam
34297	saMmada	daH	saMmadaH
34300	saMmata	tam	saMmatam
34302	saMmAnaH	nam	saMmAnam
34310	saMmita	tam	saMmitam
34320	saMmuKa	Kam	saMmuKam
34320	saMmuKa	Ke	saMmuKe
34328	saMmugDa	gDam	saMmugDam
34329	saMmUQa	QA	saMmUQA
34332	saMmohanam	naH	saMmohanaH
34332	saMmohanam	nI	saMmohanI
34351	sayoni	niH	sayoniH
34353	sara	raH	saraH
34353	sara	ram	saram
34353	sara	rA	sarA
34353	sara	rI	sarI
34354	sarakaH	kam	sarakam
34362	saraRa	Ram	saraRam
34369	saraTa	TaH	saraTaH
34371	saraBasa	sam	saraBasam
34373	sarayuH	yuH	sarayuH
34373	sarayuH	yUH	sarayUH
34374	sarala	laH	saralaH
34378	sarasa	sam	sarasam
34386	sarAva	vaH	sarAvaH
34395	saru	ruH	saruH
34403	sarjakaH	kam	sarjakam
34404	sarjanam	nI	sarjanI
34419	sarmaH	sarman	sarman
34421	sarva	rvaH	sarvaH
34421	sarva	rvam	sarvam
34422	sarvaka	ke	sarvake
34423	sarvaMkaza	zaH	sarvaMkazaH
34441	salajja	jjaH	salajjaH
34444	salIla	lam	salIlam
34448	savaH	vam	savam
34453	savarRa	rRaH	savarRaH
34460	savitarka	rkam	savitarkam
34460	savitarka	rSam	savitarkarSam
34466	saviDa	Dam	saviDam
34466	saviDa	Dam	saviDam
34467	savinaya	yam	savinayam
34472	saviSezaka	kam	saviSezakam
34473	savistara	ram	savistaram
34474	savismaya	yam	savismayam
34482	savya	vyaH	savyaH
34482	savya	vyam	savyam
34486	savyAja	jam	savyAjam
34491	saSabda	bdam	saSabdam
34494	saSasya	syA	saSasyA
34501	sasattva	ttvA	sasattvA
34502	sasaMdeha	haH	sasaMdehaH
34507	sasaMBrama	mam	sasaMBramam
34510	saspfha	ham	saspfham
34513	sasyaka	kaH	sasyakaH
34514	sasveda	dA	sasvedA
34516	saha	haH	sahaH
34516	saha	haH	sahaH
34516	saha	ham	saham
34516	saha	ham	saham
34518	sahana	nam	sahanam
34525	saharza	zam	saharzam
34528	sahasAna	naH	sahasAnaH
34532	sahasrataya	yam	sahasratayam
34545	sahita	tam	sahitam
34545	sahita	tam	sahitam
34549	sahfdaya	yaH	sahfdayaH
34550	sahflleKa	Kam	sahflleKam
34555	sahora	raH	sahoraH
34556	sahya	hyaH	sahyaH
34556	sahya	hyam	sahyam
34558	sAMyAtrikaH	kam	sAMyAtrikam
34559	sAMyugIna	naH	sAMyugInaH
34561	sAMvatsara	raH	sAMvatsaraH
34561	sAMvatsara	rakaH	sAMvatasrakaH
34561	sAMvatsara	rikaH	sAmvatsarikaH
34562	sAMvartaka	kaH	sAMvartakaH
34563	sAMvAdika	kaH	sAMvAdikaH
34568	sAMSayika	kam	sAMSayikam
34587	sAkUta	tam	sAkUtam
34588	sAketam	tAH	sAketAH
34589	sAketakaH	kam	sAketakam
34590	sAktukam	kaH	sAktukaH
34604	sAgnika	kaH	sAgnikaH
34605	sAgra	gram	sAgram
34615	sAMKya	KyaH	sAMKyaH
34615	sAMKya	Kyam	sAMKyam
34615	sAMKya	KyaH	sAMKyaH
34617	sAMgatika	kaH	sAMgatikaH
34620	sAMgrAmika	kaH	sAMgrAmikaH
34620	sAMgrAmika	kam	sAMgrAmikam
34630	sAwopa	pam	sAwopam
34633	sAta	tam	sAtam
34642	sAtmya	tmyaH	sAtmyaH
34642	sAtmya	tmyam	sAtmyam
34643	sAttvika	kaH	sAttvikaH
34643	sAttvika	kam	sAttvikam
34643	sAttvika	kI	sAttvikI
34647	sAtvataH	tAH	sAtvatAH
34650	sAdanam	nI	sAdanI
34660	sADaka	kaH	sADakaH
34660	sADaka	kA	sADakA
34661	sADana	nam	sADanam
34669	sADya	DyaH	sADyaH
34669	sADya	Dyam	sADyam
34675	sADAraRa	Ram	sADAraRam
34682	sADu	DuH	sADuH
34692	sAnanda	ndam	sAnandam
34699	sAnumat	tI	sAnumatI
34713	sAntAnika	kaH	sAntAnikaH
34717	sAMdfzwika	kam	sAMdfzwikam
34718	sAndra	dram	sAndram
